timestamp,channel1,channel2,channel3,channel4,channel5,label1,label2,fault_type,fault_desc,product_type,uid
2024-06-15 08:29:00,-0.5024251407342256,-0.4081528028729574,0.8602637673330696,-0.991821658685834,-0.3762865250013101,0,0,normal,正常运行,L,30
2024-06-15 08:30:00,-0.452429107106576,-0.3407519172673904,-1.1143547816460881,0.8239096488929353,-0.3448651626363725,0,0,normal,正常运行,M,31
2024-06-15 08:31:00,-0.5024251407342256,-0.4081528028729574,1.4459557098268878,-1.4532782340925934,-0.2977331190889661,0,0,normal,正常运行,L,32
2024-06-15 08:32:00,-0.5024251407342256,-0.4081528028729574,-0.6681133016507983,0.8339413135756903,-0.2663117567240285,0,0,normal,正常运行,L,33
2024-06-15 08:33:00,-0.5524211743618752,-0.47555368847848606,0.7040792493347182,-0.7510617062996991,-0.23489039435909093,0,0,normal,正常运行,L,34
2024-06-15 08:34:00,-0.6024172079894964,-0.6103554596895817,0.11280928834095906,-0.530365083279075,-0.2034690319941533,0,0,normal,正常运行,M,35
2024-06-15 08:35:00,-0.6024172079894964,-0.542954574084053,-0.48403869115274123,0.8640363076239577,-0.15633698844674693,0,0,normal,正常运行,M,36
2024-06-15 08:36:00,-0.5524211743618752,-0.542954574084053,0.2355256953396638,-0.32973178962396227,-0.10920494489934052,0,0,normal,正常运行,M,37
2024-06-15 08:37:00,-0.6024172079894964,-0.6103554596895817,-0.5565529316519758,-0.07894017255507152,-0.06207290135193413,0,0,normal,正常运行,L,38
2024-06-15 08:38:00,-0.5524211743618752,-0.542954574084053,-0.8912340416484432,1.074701265961826,-0.030651538986996525,0,0,normal,正常运行,H,39
2024-06-15 08:39:00,-0.6024172079894964,-0.6103554596895817,-1.0529965781467359,1.255271230251427,0.047901866925347474,0,0,normal,正常运行,L,40
2024-06-15 08:40:00,-0.6024172079894964,-0.6103554596895817,-0.9860603561474424,0.5430230377757772,0.07932322929028507,0,0,normal,正常运行,L,41
2024-06-15 08:41:00,-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,1.0847329306445812,0.11074459165522267,0,0,normal,正常运行,L,42
2024-06-15 08:42:00,-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,0.9141946310377358,0.14216595402016027,0,0,normal,正常运行,M,43
2024-06-15 08:43:00,-0.6024172079894964,-0.542954574084053,-0.9302801711480311,0.8540046429412019,0.18929799756756668,0,0,normal,正常运行,H,44
2024-06-15 08:44:00,-0.6024172079894964,-0.6103554596895817,-0.3724783211539187,0.7536879961136456,0.26785140347991065,0,0,normal,正常运行,M,45
2024-06-15 08:45:00,-0.6024172079894964,-0.6103554596895817,-0.2776520066549196,0.9141946310377358,0.31498344702731707,0,0,normal,正常运行,L,46
2024-06-15 08:46:00,-0.652413241617146,-0.6777563452951486,1.6969665423242384,-1.4231832400443263,0.34640480939225465,0,0,normal,正常运行,M,47
2024-06-15 08:47:00,-0.6024172079894964,-0.6103554596895817,-0.6736913201507394,0.6333080199205777,0.39353685293966106,0,0,normal,正常运行,L,48
2024-06-15 08:48:00,-0.6024172079894964,-0.542954574084053,-0.6346451906511515,1.3957145358100058,0.42495821530459865,0,0,normal,正常运行,H,49
2024-06-15 08:49:00,-0.5524211743618752,-0.542954574084053,-0.7071594311503862,0.4126113968999543,0.5035116212169427,0,0,normal,正常运行,M,50
2024-06-15 08:50:00,-0.5524211743618752,-0.6103554596895817,7.3753893752643025,-3.54989615278852,0.5506436647643491,3,1,pwf,功率故障,L,51
2024-06-15 08:51:00,-0.5524211743618752,-0.6103554596895817,-0.8689219676486788,1.496031182637562,0.5820650271292866,0,0,normal,正常运行,L,52
2024-06-15 08:52:00,-0.6024172079894964,-0.6777563452951486,-0.23302785865539064,0.382516402851687,0.6134863894942243,0,0,normal,正常运行,H,53
2024-06-15 08:53:00,-0.652413241617146,-0.6777563452951486,0.1462773993406058,-0.49023842454805255,0.6920397954065682,0,0,normal,正常运行,L,54
2024-06-15 08:54:00,-0.652413241617146,-0.6777563452951486,0.8491077303331874,-0.991821658685834,0.7234611577715059,0,0,normal,正常运行,L,55
2024-06-15 08:55:00,-0.6024172079894964,-0.6103554596895817,-0.14935758115627376,0.07153479768626296,0.7548825201364434,0,0,normal,正常运行,L,56
2024-06-15 08:56:00,-0.6024172079894964,-0.6103554596895817,-0.3445882286542131,0.24207309729310825,0.7863038825013811,0,0,normal,正常运行,L,57
2024-06-15 08:57:00,-0.6024172079894964,-0.6103554596895817,-0.14377956265633265,0.03140813895523986,0.8177252448663187,0,0,normal,正常运行,L,58
2024-06-15 08:58:00,-0.6024172079894964,-0.6777563452951486,0.6817671753349537,-1.0520116467823681,0.8491466072312562,0,0,normal,正常运行,M,59
2024-06-15 08:59:00,-0.6024172079894964,-0.6103554596895817,-0.8968120601483844,1.445872859223784,0.8962786507786626,0,0,normal,正常运行,L,60
2024-06-15 09:00:00,-0.6024172079894964,-0.6103554596895817,-0.8131417826492675,1.265302894934183,0.9277000131436003,0,0,normal,正常运行,L,61
2024-06-15 09:01:00,-0.6024172079894964,-0.6777563452951486,0.29688389883901617,-0.17925681938262783,0.9591213755085378,0,0,normal,正常运行,M,62
2024-06-15 09:02:00,-0.6024172079894964,-0.6777563452951486,1.6188742833250624,-1.7141015158442399,1.0062534190559442,0,0,normal,正常运行,L,63
2024-06-15 09:03:00,-0.5524211743618752,-0.6777563452951486,1.5240479688260635,-1.4131515753615709,1.0376747814208818,0,0,normal,正常运行,M,64
2024-06-15 09:04:00,-0.5024251407342256,-0.6103554596895817,-0.0879993776569214,-0.13913016065160544,1.0848068249682883,0,0,normal,正常运行,L,65
2024-06-15 09:05:00,-0.5024251407342256,-0.6103554596895817,-0.8075637641493264,0.5129280437275106,1.1162281873332258,0,0,normal,正常运行,L,66
2024-06-15 09:06:00,-0.5524211743618752,-0.7451572309007156,0.7821715083338939,-1.1322649642444131,1.1476495496981634,0,0,normal,正常运行,M,67
2024-06-15 09:07:00,-0.6024172079894964,-0.7451572309007156,-0.40594643215356546,0.4126113968999543,1.1947815932455699,0,0,normal,正常运行,H,68
2024-06-15 09:08:00,-0.6024172079894964,-0.7451572309007156,-0.0656873036571569,-0.7610933709824549,1.273334999157914,0,0,normal,正常运行,L,69
2024-06-15 09:09:00,-0.5524211743618752,-0.6777563452951486,-0.7183154681502684,2.5794509683751707,1.3047563615228515,4,1,osf,过载故障,L,70
2024-06-15 09:10:00,-0.5524211743618752,-0.6777563452951486,2.1487860408194694,-1.7441965098925065,1.336177723887789,0,0,normal,正常运行,M,71
2024-06-15 09:11:00,-0.5524211743618752,-0.6103554596895817,-0.48403869115274123,0.5530547024585329,1.3833097674351955,0,0,normal,正常运行,L,72
2024-06-15 09:12:00,-0.5524211743618752,-0.6103554596895817,-0.9470142266478545,0.4427063909482209,1.414731129800133,0,0,normal,正常运行,L,73
2024-06-15 09:13:00,-0.5024251407342256,-0.6103554596895817,0.29688389883901617,-0.5002700892308083,1.4461524921650706,0,0,normal,正常运行,L,74
2024-06-15 09:14:00,-0.5524211743618752,-0.6777563452951486,0.3470860653384863,-0.7711250356652106,1.4775738545300083,0,0,normal,正常运行,L,75
2024-06-15 09:15:00,-0.6024172079894964,-0.7451572309007156,-0.8912340416484432,0.6734346786516008,1.5089952168949459,0,0,normal,正常运行,L,76
2024-06-15 09:16:00,-0.6024172079894964,-0.7451572309007156,-0.4338365246532711,0.793814654844668,1.5404165792598834,0,0,normal,正常运行,L,77
2024-06-15 09:17:00,-0.6024172079894964,-0.7451572309007156,-0.46730463565291785,0.13172478578279617,1.5718379416248212,1,1,twf,工具磨损故障,L,78
2024-06-15 09:18:00,-0.6024172079894964,-0.7451572309007156,-0.7852516901495619,1.1549545834238708,-1.6959837443286894,0,0,normal,正常运行,L,79
2024-06-15 09:19:00,-0.6024172079894964,-0.7451572309007156,-0.7629396161497974,-0.20935181343089515,-1.6645623819637516,0,0,normal,正常运行,L,80
2024-06-15 09:20:00,-0.6024172079894964,-0.8125581165062443,-0.5230848206523291,0.9944479484997806,-1.633141019598814,0,0,normal,正常运行,H,81
2024-06-15 09:21:00,-0.5524211743618752,-0.7451572309007156,-0.49519472815262344,0.7536879961136456,-1.55458761368647,0,0,normal,正常运行,L,82
2024-06-15 09:22:00,-0.5524211743618752,-0.7451572309007156,-0.47846067265280007,0.08156646236901802,-1.5231662513215325,0,0,normal,正常运行,L,83
2024-06-15 09:23:00,-0.5024251407342256,-0.6777563452951486,-0.3892123766537421,0.011344809589729025,-1.491744888956595,0,0,normal,正常运行,L,84
2024-06-15 09:24:00,-0.5524211743618752,-0.7451572309007156,-0.651379246150975,0.7637196607964014,-1.4603235265916572,0,0,normal,正常运行,L,85
2024-06-15 09:25:00,-0.5024251407342256,-0.6777563452951486,1.4794238208265345,-1.32286659321677,-1.4289021642267197,0,0,normal,正常运行,M,86
2024-06-15 09:26:00,-0.5024251407342256,-0.6777563452951486,-0.5732869871517992,0.3925480675344427,-1.3817701206793134,0,0,normal,正常运行,H,87
2024-06-15 09:27:00,-0.5024251407342256,-0.6777563452951486,0.029139010841842203,-0.8212833590789884,-1.3032167147669693,0,0,normal,正常运行,L,88
2024-06-15 09:28:00,-0.5024251407342256,-0.6777563452951486,-0.6681133016507983,0.5229597084102664,-1.2717953524020318,0,0,normal,正常运行,M,89
2024-06-15 09:29:00,-0.5524211743618752,-0.7451572309007156,-0.2888080436548019,-0.04884517850680491,-1.2246633088546253,0,0,normal,正常运行,M,90
2024-06-15 09:30:00,-0.5524211743618752,-0.7451572309007156,1.194944877329537,-1.4231832400443263,-1.177531265307219,0,0,normal,正常运行,L,91
2024-06-15 09:31:00,-0.5524211743618752,-0.7451572309007156,1.6244523018250037,-1.5134682221891271,-1.1461099029422812,0,0,normal,正常运行,L,92
2024-06-15 09:32:00,-0.5524211743618752,-0.7451572309007156,1.0499163963310678,-1.2927715991685031,-1.1146885405773437,0,0,normal,正常运行,M,93
2024-06-15 09:33:00,-0.452429107106576,-0.6777563452951486,-0.49519472815262344,0.3022630853896422,-1.0675564970299374,0,0,normal,正常运行,L,94
2024-06-15 09:34:00,-0.5024251407342256,-0.7451572309007156,0.46422445383724986,-0.811251694396233,-1.0361351346649996,0,0,normal,正常运行,L,95
2024-06-15 09:35:00,-0.5024251407342256,-0.6777563452951486,-1.0474185596467946,1.2251762362031606,-1.004713772300062,0,0,normal,正常运行,M,96
2024-06-15 09:36:00,-0.5024251407342256,-0.6777563452951486,0.20205758434001705,-0.4701750951825417,-0.9575817287526557,0,0,normal,正常运行,M,97
2024-06-15 09:37:00,-0.5524211743618752,-0.7451572309007156,1.1782108218297138,-1.0118849880513456,-0.9104496852052493,0,0,normal,正常运行,M,98
2024-06-15 09:38:00,-0.5524211743618752,-0.8125581165062443,-0.05453126665727466,-0.7309983769341876,-0.8633176416578429,0,0,normal,正常运行,L,99
2024-06-15 09:39:00,-0.6024172079894964,-0.8125581165062443,-0.0879993776569214,0.4427063909482209,-0.8318962792929053,0,0,normal,正常运行,L,100
2024-06-15 09:40:00,-0.6024172079894964,-0.7451572309007156,1.7471687088237084,-1.5034365575063715,-0.8004749169279677,0,0,normal,正常运行,L,101
2024-06-15 09:41:00,-0.6024172079894964,-0.8125581165062443,2.5225132803155246,-1.9347981388648636,-0.7690535545630302,0,0,normal,正常运行,L,102
2024-06-15 09:42:00,-0.6024172079894964,-0.8125581165062443,0.09049721434119457,0.06150313300350718,-0.7376321921980925,0,0,normal,正常运行,L,103
2024-06-15 09:43:00,-0.6024172079894964,-0.8125581165062443,-0.5453968946520936,0.05147146832075141,-0.7062108298331549,0,0,normal,正常运行,M,104
2024-06-15 09:44:00,-0.6024172079894964,-0.8799590021118113,-0.49519472815262344,0.3423897441206646,-0.6590787862857486,0,0,normal,正常运行,L,105
2024-06-15 09:45:00,-0.6024172079894964,-0.8799590021118113,0.291305880339075,-0.8915050118582778,-0.6276574239208109,0,0,normal,正常运行,L,106
2024-06-15 09:46:00,-0.6024172079894964,-0.8799590021118113,-0.5230848206523291,0.8540046429412019,-0.5962360615558733,0,0,normal,正常运行,L,107
2024-06-15 09:47:00,-0.6024172079894964,-0.8125581165062443,-0.23302785865539064,0.6834663433343559,-0.5648146991909357,0,0,normal,正常运行,M,108
2024-06-15 09:48:00,-0.5524211743618752,-0.8125581165062443,0.45864643533730876,-0.7309983769341876,-0.5176826556435293,0,0,normal,正常运行,H,109
2024-06-15 09:49:00,-0.5524211743618752,-0.8799590021118113,0.18532352884019368,-0.5905550713756088,-0.43912924973118533,0,0,normal,正常运行,L,110
2024-06-15 09:50:00,-0.6024172079894964,-0.9473598877173399,1.8587290788225308,-1.7542281745752621,-0.40770788736624775,0,0,normal,正常运行,L,111
2024-06-15 09:51:00,-0.652413241617146,-0.9473598877173399,-0.22187182165550837,0.3524214088034203,-0.3762865250013101,0,0,normal,正常运行,H,112
2024-06-15 09:52:00,-0.6024172079894964,-0.8799590021118113,-0.2274498401554495,-0.04884517850680491,-0.2977331190889661,0,0,normal,正常运行,M,113
2024-06-15 09:53:00,-0.6024172079894964,-0.9473598877173399,-0.294386062154743,0.1919147738793301,-0.25060107554155975,0,0,normal,正常运行,M,114
2024-06-15 09:54:00,-0.6024172079894964,-0.9473598877173399,0.787749526833835,-1.0620433114651238,-0.2034690319941533,0,0,normal,正常运行,L,115
2024-06-15 09:55:00,-0.6024172079894964,-0.9473598877173399,-0.6011770796515048,0.5731180318240445,-0.17204766962921572,0,0,normal,正常运行,L,116
2024-06-15 09:56:00,-0.5524211743618752,-0.8799590021118113,0.1406993808406647,-0.5905550713756088,-0.14062630726427813,0,0,normal,正常运行,L,117
2024-06-15 09:57:00,-0.6024172079894964,-0.9473598877173399,0.335930028338604,-0.7009033828859209,-0.10920494489934052,0,0,normal,正常运行,L,118
2024-06-15 09:58:00,-0.6024172079894964,-0.9473598877173399,0.9383560263322455,-1.1924549523409467,-0.07778358253440293,0,0,normal,正常运行,M,119
2024-06-15 09:59:00,-0.652413241617146,-1.014760773322907,-0.40036841365362436,0.07153479768626296,-0.030651538986996525,0,0,normal,正常运行,L,120
2024-06-15 10:00:00,-0.5524211743618752,-0.8799590021118113,-0.5900210426516226,0.4728013849964882,0.0007698233779410748,0,0,normal,正常运行,L,121
2024-06-15 10:01:00,-0.5524211743618752,-0.8799590021118113,0.10723126984101794,0.12169312110004112,0.03219118574287867,0,0,normal,正常运行,L,122
2024-06-15 10:02:00,-0.5024251407342256,-0.8125581165062443,-1.2761173181443808,1.074701265961826,0.06361254810781627,0,0,normal,正常运行,L,123
2024-06-15 10:03:00,-0.5524211743618752,-0.8799590021118113,0.04029504784172445,0.3423897441206646,0.09503391047275388,0,0,normal,正常运行,L,124
2024-06-15 10:04:00,-0.5524211743618752,-0.8799590021118113,1.0499163963310678,-1.0620433114651238,0.12645527283769148,0,0,normal,正常运行,L,125
2024-06-15 10:05:00,-0.5524211743618752,-0.9473598877173399,0.11838730684090018,-0.7811567003479657,0.15787663520262907,0,0,normal,正常运行,L,126
2024-06-15 10:06:00,-0.5024251407342256,-0.9473598877173399,-1.1701349666454994,2.0578044048718778,0.18929799756756668,0,0,normal,正常运行,L,127
2024-06-15 10:07:00,-0.5524211743618752,-0.9473598877173399,-0.701581412650445,0.6533713492860893,0.22071935993250427,0,0,normal,正常运行,L,128
2024-06-15 10:08:00,-0.5024251407342256,-0.9473598877173399,0.2689938063393105,-0.13913016065160544,0.2521407222974419,0,0,normal,正常运行,L,129
2024-06-15 10:09:00,-0.5524211743618752,-1.014760773322907,0.11280928834095906,-0.570491742010098,0.2835620846623795,0,0,normal,正常运行,L,130
2024-06-15 10:10:00,-0.6024172079894964,-1.082161658928474,-0.3669003026539776,0.11166145641728534,0.31498344702731707,0,0,normal,正常运行,L,131
2024-06-15 10:11:00,-0.6024172079894964,-1.082161658928474,1.105696581330479,-1.2325816110719694,0.34640480939225465,0,0,normal,正常运行,L,132
2024-06-15 10:12:00,-0.652413241617146,-1.082161658928474,-0.5453968946520936,0.3223264147551537,0.37782617175719224,0,0,normal,正常运行,M,133
2024-06-15 10:13:00,-0.652413241617146,-1.082161658928474,-0.6067550981514459,0.964352954451514,0.42495821530459865,0,0,normal,正常运行,M,134
2024-06-15 10:14:00,-0.6024172079894964,-1.082161658928474,-0.9470142266478545,1.3054295536652054,0.47209025885200506,0,0,normal,正常运行,L,135
2024-06-15 10:15:00,-0.6024172079894964,-1.014760773322907,0.9606681003320099,-1.1523282936099244,0.5035116212169427,0,0,normal,正常运行,M,136
2024-06-15 10:16:00,-0.652413241617146,-1.014760773322907,-0.6625352831508572,0.5731180318240445,0.5506436647643491,0,0,normal,正常运行,H,137
2024-06-15 10:17:00,-0.652413241617146,-0.9473598877173399,-1.3486315586436155,1.5361578413685846,0.6291970706766931,0,0,normal,正常运行,L,138
2024-06-15 10:18:00,-0.6024172079894964,-0.9473598877173399,-0.5007727466525645,0.9442896250860024,0.6606184330416307,0,0,normal,正常运行,H,139
2024-06-15 10:19:00,-0.6024172079894964,-0.9473598877173399,-1.510394095141908,1.5863161647823627,0.7391718389539746,0,0,normal,正常运行,L,140
2024-06-15 10:20:00,-0.6024172079894964,-0.9473598877173399,-0.1549355996562149,-0.38992177772049624,0.7705932013189123,0,0,normal,正常运行,L,141
2024-06-15 10:21:00,-0.652413241617146,-1.014760773322907,0.029139010841842203,-0.48020675986529676,0.8020145636838498,0,0,normal,正常运行,L,142
2024-06-15 10:22:00,-0.7024092752447672,-1.082161658928474,1.3343953398280652,-1.1824232876581913,0.8334359260487875,0,0,normal,正常运行,M,143
2024-06-15 10:23:00,-0.7024092752447672,-1.082161658928474,-0.7350495236500918,1.0546379365963146,0.8805679695961939,0,0,normal,正常运行,H,144
2024-06-15 10:24:00,-0.7024092752447672,-1.082161658928474,-0.8242978196491497,0.24207309729310825,0.9591213755085378,0,0,normal,正常运行,M,145
2024-06-15 10:25:00,-0.7524053088724167,-1.082161658928474,-0.14377956265633265,-0.640713394789387,1.0062534190559442,0,0,normal,正常运行,L,146
2024-06-15 10:26:00,-0.7524053088724167,-1.082161658928474,0.40844426883783863,-0.38992177772049624,1.0376747814208818,0,0,normal,正常运行,H,147
2024-06-15 10:27:00,-0.8024013425000663,-1.082161658928474,-0.1326235256564504,0.011344809589729025,1.1162281873332258,0,0,normal,正常运行,L,148
2024-06-15 10:28:00,-0.8523973761276875,-1.1495625445340025,-0.8912340416484432,0.8038463195274238,1.1476495496981634,0,0,normal,正常运行,M,149
2024-06-15 10:29:00,-0.8024013425000663,-1.1495625445340025,-0.3669003026539776,-0.008718519775782523,1.1947815932455699,0,0,normal,正常运行,L,150
2024-06-15 10:30:00,-0.8024013425000663,-1.1495625445340025,-0.651379246150975,0.2721680913413756,1.2262029556105074,0,0,normal,正常运行,L,151
2024-06-15 10:31:00,-0.8024013425000663,-1.2169634301395695,-0.42268048765338884,-0.23944680747916175,1.2576243179754452,0,0,normal,正常运行,M,152
2024-06-15 10:32:00,-0.8024013425000663,-1.2169634301395695,0.25225975083948715,0.10162979173452956,1.3047563615228515,0,0,normal,正常运行,M,153
2024-06-15 10:33:00,-0.8024013425000663,-1.2169634301395695,1.7360126718238262,-1.3028032638512588,1.3518884050702578,0,0,normal,正常运行,L,154
2024-06-15 10:34:00,-0.8024013425000663,-1.2169634301395695,-0.06010928515721578,-0.37989011303774045,1.3833097674351955,0,0,normal,正常运行,L,155
2024-06-15 10:35:00,-0.8024013425000663,-1.2169634301395695,2.50020120631576,-2.025083121009664,1.414731129800133,0,0,normal,正常运行,H,156
2024-06-15 10:36:00,-0.8024013425000663,-1.2843643157450981,-0.24418389565527288,0.6032130258723112,1.493284535712477,0,0,normal,正常运行,M,157
2024-06-15 10:37:00,-0.8024013425000663,-1.2169634301395695,-0.33901021015427196,0.3524214088034203,1.5404165792598834,0,0,normal,正常运行,H,158
2024-06-15 10:38:00,-0.8024013425000663,-1.2169634301395695,-0.22187182165550837,0.0013131449069732513,1.6189699851722275,0,0,normal,正常运行,M,159
2024-06-15 10:39:00,-0.8024013425000663,-1.2169634301395695,-0.3780563396538599,0.7035296726998674,1.6661020287196338,0,0,normal,正常运行,L,160
2024-06-15 10:40:00,-0.8024013425000663,-1.2169634301395695,-1.4323018361427322,2.077867734237389,1.6975233910845715,4,1,osf,过载故障,L,161
2024-06-15 10:41:00,-0.8523973761276875,-1.2843643157450981,-0.7071594311503862,1.2352079008859156,1.728944753449509,4,1,osf,过载故障,L,162
2024-06-15 10:42:00,-0.8523973761276875,-1.2843643157450981,0.2634157878393694,-0.45011176581703016,-1.6959837443286894,0,0,normal,正常运行,L,163
2024-06-15 10:43:00,-0.8024013425000663,-1.2169634301395695,-0.39479039515368325,0.382516402851687,-1.6645623819637516,0,0,normal,正常运行,M,164
2024-06-15 10:44:00,-0.7524053088724167,-1.1495625445340025,-0.5509749131520347,0.3624530734861761,-1.6174303384163453,0,0,normal,正常运行,M,165
2024-06-15 10:45:00,-0.7524053088724167,-1.082161658928474,1.0833845073307147,-1.403119910678815,-1.5702982948689388,0,0,normal,正常运行,L,166
2024-06-15 10:46:00,-0.8024013425000663,-1.2169634301395695,0.40844426883783863,-0.7410300416169433,-1.5388769325040013,0,0,normal,正常运行,H,167
2024-06-15 10:47:00,-0.8024013425000663,-1.1495625445340025,-0.4505705801530945,0.2922314207068864,-1.4603235265916572,0,0,normal,正常运行,H,168
2024-06-15 10:48:00,-0.8024013425000663,-1.1495625445340025,-0.5900210426516226,2.2383743691614786,-1.3817701206793134,3,1,pwf,功率故障,L,169
2024-06-15 10:49:00,-0.8024013425000663,-1.1495625445340025,-1.231493170144852,1.917361099313299,-1.3503487583143756,0,0,normal,正常运行,L,170
2024-06-15 10:50:00,-0.8024013425000663,-1.2169634301395695,0.39728823183795636,-0.5002700892308083,-1.318927395949438,0,0,normal,正常运行,M,171
2024-06-15 10:51:00,-0.9023934097553371,-1.2843643157450981,-0.42825850615332994,1.0847329306445812,-1.2717953524020318,0,0,normal,正常运行,L,172
2024-06-15 10:52:00,-0.9523894433829583,-1.3517652013506651,2.1487860408194694,-1.9247664741821078,-1.240373990037094,0,0,normal,正常运行,M,173
2024-06-15 10:53:00,-0.9023934097553371,-1.3517652013506651,0.291305880339075,-0.6306817301066312,-1.1932419464896877,0,0,normal,正常运行,M,174
2024-06-15 10:54:00,-0.9023934097553371,-1.2843643157450981,-1.2984293921441452,1.8371077818512536,-1.1461099029422812,0,0,normal,正常运行,L,175
2024-06-15 10:55:00,-0.9023934097553371,-1.2843643157450981,-0.8744999861486199,0.3524214088034203,-1.1146885405773437,0,0,normal,正常运行,L,176
2024-06-15 10:56:00,-0.9023934097553371,-1.2843643157450981,0.4419123798374854,-0.530365083279075,-1.0832671782124061,0,0,normal,正常运行,L,177
2024-06-15 10:57:00,-0.9023934097553371,-1.2169634301395695,2.505779224815701,-1.8645764860855742,-1.0518458158474686,0,0,normal,正常运行,L,178
2024-06-15 10:58:00,-0.9023934097553371,-1.2169634301395695,-0.5732869871517992,1.024542942548048,-1.0204244534825309,0,0,normal,正常运行,L,179
2024-06-15 10:59:00,-0.9023934097553371,-1.1495625445340025,-1.3095854291440276,0.9844162838170248,-0.9890030911175933,0,0,normal,正常运行,L,180
